	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
2	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
3	-69.5	159.4	5.0	LENINGRADSKAJA	2575
4	-67.667	45.85	5.0	MOLODEZNAJA	13014
5	-63.4667	-56.2833	5.0	PETREL NAS	1654
6	-62.183	-58.883	5.0	BELLINGSHAUSEN AWS	6342
7	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
8	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
9	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
10	-49.3522	70.2433	5.0	PORT-AUX-FRANCAIS	15904
11	-43.78	172.02	5.0	RAKAIA	12147
12	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
13	-42.7167	170.9833	5.0	HOKITIKA AERODROME	26036
14	-42.417	173.7	5.0	KAIKOURA	5055
15	-41.3	174.63	5.0	OUTLOOK HILL	11385
16	-39.467	175.683	5.0	WAIOURU	2309
17	-39.0167	174.1833	5.0	NEW PLYMOUTH AERO	31454
18	-38.7333	-62.1667	5.0	COMANDANTE ESPORA	13733
19	-38.6667	177.9833	5.0	GISBORNE AERODROME	28600
20	-37.017	174.8	5.0	AUCKLAND AIRPORT	23125
21	-36.3	174.7	5.0	MT TAMAHUNGA	14698
22	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
23	-35.1	173.267	5.0	KAITAIA	14537
24	-34.017	22.383	5.0	GEORGE AIRPORT	4491
25	-33.033	27.833	5.0	EAST LONDON	3098
26	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
27	-31.6667	128.8667	5.0	EUCLA	12086
28	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
29	-28.8	24.767	5.0	KIMBERLEY	9829
30	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
31	-26.5333	18.1167	5.0	KEETMANSHOOP	6019
32	-26.05	22.45	5.0	TSABONG	836
33	-25.783	25.533	5.0	MAFIKENG WO	1154
34	-25.55	45.533	5.0	FAUX-CAP	549
35	-25.2333	-57.5167	5.0	AEROPUERTO SILVIO PETTIROSSI	5464
36	-25.0333	46.95	5.0	TAOLAGNARO	29889
37	-24.85	-65.4833	5.0	SALTA AERO	19838
38	-23.8667	29.45	5.0	PIETERSBURG (SAAF)	13740
39	-23.4372	144.2769	5.0	LONGREACH AERO	47067
40	-23.383	43.733	5.0	TOLIARA	5308
41	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
42	-22.9833	14.65	5.0	WALVIS BAY AIRPORT	1174
43	-22.8	47.833	5.0	FARAFANGANA	2385
44	-22.55	45.4	5.0	RANOHIRA	1639
45	-22.333	40.333	5.0	ILE EUROPA	7597
46	-22.2761	166.4528	5.0	NOUMEA (NLLE-CALEDONIE)	41494
47	-22.217	30.0	5.0	BEITBRIDGE	3367
48	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
49	-21.817	-138.8	5.0	MURUROA	6907
50	-21.75	43.367	5.0	MOROMBE	1328
51	-21.45	47.1	5.0	FIANARANTSOA	1453
52	-21.417	25.6	5.0	LETLHAKANE	693
53	-21.233	-175.15	5.0	FUAAMOTU	5436
54	-21.217	27.5	5.0	FRANCISTOWN	613
55	-21.2	-159.8167	5.0	RAROTONGA	23629
56	-21.2	48.367	5.0	MANANJARY	4840
57	-21.017	31.583	5.0	BUFFALO RANGE	6492
58	-20.767	167.233	5.0	OUANAHAM	7206
59	-20.7667	-138.55	5.0	TUREIA	271
60	-20.567	164.283	5.0	KOUMAC	11482
61	-20.5	-29.3167	5.0	TRINDADE (ILHA)	9829
62	-20.283	44.317	5.0	MORONDAVA	3268
63	-20.233	169.767	5.0	ANEITYUM	125
64	-20.15	28.617	5.0	BULAWAYO	14661
65	-20.067	30.867	5.0	MASVINGO	8225
66	-19.9061	-144.9494	5.0	HEREHERETUE	7607
67	-19.833	48.8	5.0	MAHANORO	1069
68	-19.783	-47.967	5.0	UBERABA	134
69	-19.683	63.417	5.0	RODRIGUES	10891
70	-19.6422	134.1833	5.0	TENNANT CREEK AIRPORT	46728
71	-19.6	18.117	5.0	GROOTFONTEIN	4094
72	-19.45	29.85	5.0	GWERU	5186
73	-19.28	121.5	5.0	TALGARNO	297
74	-18.633	26.85	5.0	HWANGE NATIONAL PAR	2189
75	-18.533	32.15	5.0	RUSAPE	2604
76	-18.317	29.883	5.0	KADOMA	1432
77	-18.3167	-59.7667	5.0	ROBORE	144
78	-18.217	28.933	5.0	GOKWE	1693
79	-18.1	25.85	5.0	VICTORIA FALLS	6409
80	-18.067	-140.95	5.0	HAO	18186
81	-17.7333	-39.25	5.0	CARAVELAS	5524
82	-17.7333	139.5333	5.0	BURKETOWN	145
83	-17.7	168.3	5.0	BAUERFIELD (EFATE)	7305
84	-17.417	32.217	5.0	MUTOKO	4155
85	-17.3167	123.6333	5.0	DERBY	7081
86	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
87	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
88	-16.833	29.617	5.0	KAROI	4958
89	-16.517	28.883	5.0	KARIBA	2203
90	-16.45	-151.75	5.0	BORA-BORA	11160
91	-16.45	59.617	5.0	ST. BRANDON	5725
92	-16.333	-71.567	5.0	AREQUIPA	3138
93	-15.8878	54.5206	5.0	SERGE-FROLOW (ILE TROMELIN)	20680
94	-15.683	34.967	5.0	CHILEKA	10079
95	-15.6667	46.35	5.0	MAHAJANGA	36011
96	-15.6	-56.1	5.0	CUIABA	443
97	-15.517	167.217	5.0	PEKOA AIRPORT	661
98	-15.25	23.15	5.0	MONGU	5748
99	-15.1	39.283	5.0	NAMPULA	4237
100	-15.0	50.333	5.0	ANTALAHA	4654
