	latitude	longitude	radius	station	records
0	-43.78	172.02	5.0	RAKAIA	12147
1	-41.3	174.63	5.0	OUTLOOK HILL	11385
2	-36.3	174.7	5.0	MT TAMAHUNGA	14698
3	-31.6667	128.8667	5.0	EUCLA	12086
4	-25.783	25.533	5.0	MAFIKENG WO	1154
5	-22.9833	14.65	5.0	WALVIS BAY AIRPORT	1174
6	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
7	-21.417	25.6	5.0	LETLHAKANE	693
8	-18.3167	-59.7667	5.0	ROBORE	144
9	-15.6	-56.1	5.0	CUIABA	443
10	-12.15	-77.0	5.0	LAS PALMAS	389
11	-11.0333	-68.7833	5.0	COBIJA	222
12	-10.7	165.8	5.0	SANTA CRUZ ISLAND	151
13	-9.2	124.367	5.0	OE-CUSSIE	498
14	-3.7333	-73.25	5.0	MORONA	691
15	-3.2944	-60.6283	5.0	MANACAPURU	2770
16	3.55	-76.3833	5.0	CALI/ALFONSO BONILLA ARAGON	1230
17	4.317	21.183	5.0	MOBAYE	150
18	6.8833	81.8333	5.0	POTTUVIL	151
19	8.0333	79.8333	5.0	PUTTALAM	6376
20	8.3333	80.4167	5.0	ANURADHAPURA	612
21	8.4089	124.6119	5.0	LUMBIA AIRPORT	3518
22	9.25	7.0	5.0	ABUJA	972
23	10.6667	-63.25	5.0	CARUPANO	159
24	11.5333	-72.9333	5.0	RIOHACHA/ALMIRANTE PADILLA	2967
25	14.3667	-87.6167	5.0	SOTO CANO AB	298
26	15.117	145.733	5.0	SAIPAN/ISLEY (CGS)	7992
27	15.383	44.2	5.0	SANAA	551
28	16.1667	-95.1667	5.0	SALINA CRUZ	556
29	18.633	-91.833	5.0	CUIDAD DEL CARMEN	185
30	21.3333	0.95	5.0	BORDJ-BADJ-MOKHTAR	231
31	22.283	-97.85	5.0	TAMPICO	165
32	23.3833	87.0833	5.0	BANKURA	1420
33	23.8	114.7333	5.0	HEYUAN	2983
34	25.15	75.85	5.0	KOTA AERODROME	1768
35	25.2667	63.4833	5.0	PASNI	119
36	25.3833	68.4167	5.0	HYDERABAD	934
37	25.533	-103.45	5.0	TORREON AIRPORT	1530
38	25.617	-109.05	5.0	TOPOLOBAMPO	251
39	25.75	71.3833	5.0	BARMER	2587
40	26.2003	32.7467	5.0	SOUTH OF VALLEY UNIVERSITY	4197
41	26.5333	88.7167	5.0	JALPAIGURI	1807
42	29.0333	66.5833	5.0	KALAT	172
43	30.333	-9.417	5.0	AGADIR AL MASSIRA	2971
44	31.8667	34.6833	5.0	ASHDOD NORTH	1453
45	31.9	54.2833	5.0	YAZD	1516
46	32.5	74.5333	5.0	SIALKOT	942
47	33.15	130.3	5.0	SAGA AIRPORT	499
48	33.45	-111.95	5.0	WFO PHOENIX	4904
49	34.6	-86.6333	5.0	REDSTONE ARSENAL	2583
50	36.6667	68.9167	5.0	KUNDUZ	4540
51	36.7	67.2	5.0	MAZAR-I-SHARIF	2179
52	36.767	126.467	5.0	SEOSAN	566
53	36.95	8.75	5.0	TABARKA	4939
54	38.2508	128.5647	5.0	SOKCHO	10880
55	39.0833	-28.0333	5.0	GRACIOSA/AERODROME	2173
56	39.5	-76.1667	5.0	ABERDEEN PRVGR	5475
57	43.5833	39.7667	5.0	SOCHI	194
58	44.117	-77.533	5.0	TRENTON ARPT	142
59	45.0464	34.5989	5.0	KRYMSKA	493
60	45.15	29.667	5.0	SULINA	178
61	45.417	-91.767	5.0	RICE LAKE RGNL CARLS	581
62	45.817	-73.433	5.0	LASSOMPTION CDA	104
63	45.833	24.933	5.0	FAGARAS	154
64	46.0303	12.5992	5.0	AVIANO	1508
65	47.2603	11.3439	5.0	INNSBRUCK-FLUGHAFEN	7542
66	47.567	-59.15	5.0	PORT-AUX-BASQUES	2303
67	48.1	9.25	5.0	SIGMARINGEN	7537
68	49.08	16.62	5.0	BRNO REBESOVICE	4516
69	49.7167	-124.9	5.0	COMOX A	104
70	49.8	-97.1333	5.0	WINNIPEG UA	583
71	49.9031	-98.2842	5.0	PORTAGE SOUTHPORT	554
72	49.9408	-119.4003	5.0	KELOWNA UA	16898
73	50.2	-104.7	5.0	BRATT'S LAKE UA	401
74	51.083	2.65	5.0	KOKSIJDE	311
75	51.517	-109.183	5.0	KINDERSLEY ARPT	914
76	51.55	12.0667	5.0	OPPIN	3700
77	51.75	-1.583	5.0	BRIZE NORTON	1008
78	52.117	0.967	5.0	WATTISHAM	437
79	52.167	-106.717	5.0	SASKATOON DIEFENBAKE	2309
80	52.167	4.433	5.0	VALKENBURG	583
81	52.4167	-4.0	5.0	CAPEL DEWI	6559
82	52.767	-108.25	5.0	NORTH BATTLEFORD	2182
83	52.8	-2.667	5.0	SHAWBURY	561
84	54.3	-1.533	5.0	LEEMING	777
85	55.317	-3.2	5.0	ESKDALEMUIR	233
86	55.417	-1.6	5.0	BOULMER	13127
87	56.2933	9.1139	5.0	FLYVESTATION KARUP	5675
88	56.5422	3.2236	5.0	EKOFISK	15135
89	57.65	-3.567	5.0	KINLOSS	767
90	59.9428	10.7194	5.0	OSLO-BLINDERN	934
91	69.3153	16.1308	5.0	ANDOYA	3633
92	71.317	-156.617	5.0	SANDIA LAB. D	523
93	-5.19165	-80.6	5.6	PIURA,PIURA GRUP7	1436
