	latitude	longitude	radius	station	records
0	-80.017	-119.533	5.0	BYRD STN	7679
1	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
2	-78.4	87.583	5.0	SOVIETSKAVA	273
3	-78.2	-162.25	5.0	LITTLE AMERICA	1612
4	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
5	-72.3	170.2167	5.0	ADARE HALLETT	4373
6	-70.4333	24.3167	5.0	BASE ROI BAUDOUIN	1097
7	-69.73	95.05	5.0	PIONERSKAVA	121
8	-66.27	100.73	5.0	BUNGER OASIS	548
9	-63.4667	-56.2833	5.0	PETREL NAS	1654
10	-54.8	-68.3167	5.0	USHUAIA	1943
11	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
12	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
13	-39.467	175.683	5.0	WAIOURU	2309
14	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
15	-34.58	-58.48	5.0	BUENOS AIRES	107
16	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
17	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
18	-30.01	131.583	5.0	MARALINGA	7453
19	-27.4667	-58.9833	5.0	RESISTENCIA	1200
20	-25.733	28.183	5.0	PRETORIA-EENDRACHT	3937
21	-25.55	45.533	5.0	FAUX-CAP	549
22	-21.6333	115.1167	5.0	ONSLOW	25950
23	-20.7667	-138.55	5.0	TUREIA	271
24	-20.233	169.767	5.0	ANEITYUM	125
25	-19.783	-47.967	5.0	UBERABA	134
26	-19.28	121.5	5.0	TALGARNO	297
27	-18.9	47.5333	5.0	TANANARIVE/SCM	4211
28	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
29	-17.6833	141.0667	5.0	NORMANTON AIRPORT	229
30	-15.517	167.217	5.0	PEKOA AIRPORT	661
31	-15.2167	12.1667	5.0	MOCAMEDES	1595
32	-15.03	40.67	5.0	LUMBO	2531
33	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
