	latitude	longitude	radius	station	records
0	-80.017	-119.533	5.0	BYRD STN	7679
1	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
2	-78.45	106.867	5.0	VOSTOK	7319
3	-78.4	87.583	5.0	SOVIETSKAVA	273
4	-78.2	-162.25	5.0	LITTLE AMERICA	1612
5	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
6	-72.3	170.2167	5.0	ADARE HALLETT	4373
7	-70.4333	24.3167	5.0	BASE ROI BAUDOUIN	1097
8	-70.317	-2.367	5.0	SANAE	9815
9	-69.73	95.05	5.0	PIONERSKAVA	121
10	-69.5	159.4	5.0	LENINGRADSKAJA	2575
11	-67.667	45.85	5.0	MOLODEZNAJA	13014
12	-66.27	100.73	5.0	BUNGER OASIS	548
13	-65.25	-64.2667	5.0	FARADAY	10141
14	-60.75	-44.7167	5.0	ISLAS ORCADAS (MET)	8699
15	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
16	-52.55	169.15	5.0	CAMPBELL ISLAND	18775
17	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
18	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
19	-39.467	175.683	5.0	WAIOURU	2309
20	-38.7333	-62.1667	5.0	COMANDANTE ESPORA	13733
21	-37.017	174.8	5.0	AUCKLAND AIRPORT	23125
22	-35.1	173.267	5.0	KAITAIA	14537
23	-34.017	22.383	5.0	GEORGE AIRPORT	4491
24	-33.033	27.833	5.0	EAST LONDON	3098
25	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
26	-30.833	128.1	5.0	FORREST AIRPORT	54264
27	-30.01	131.583	5.0	MARALINGA	7453
28	-28.8	24.767	5.0	KIMBERLEY	9829
29	-28.567	16.533	5.0	KORTDOORN/ALEXANDER	11144
30	-27.4667	-58.9833	5.0	RESISTENCIA	1200
31	-25.55	45.533	5.0	FAUX-CAP	549
32	-23.867	35.383	5.0	INHAMBANE	4808
33	-23.85	151.25	5.0	GLADSTONE	46725
