	latitude	longitude	radius	station	records
0	-78.5	-163.8	5.0	LITTLE AMERICA	207
1	-33.6	115.4667	5.0	LUDLOW	539
2	-32.5667	148.95	5.0	WELLINGTON	948
3	-30.5167	151.65	5.0	ARMIDALE	728
4	-30.0833	145.9667	5.0	BOURKE (S23'05'11'17)	130
5	-22.03	-63.68	5.0	YACUIBA	670
6	-17.38	-66.17	5.0	COCHABAMBA	1502
7	-14.45	-67.53	5.0	RURRENABAQUE	125
8	-13.55	32.583	5.0	CHIPATA	140
9	-10.82	-65.37	5.0	GUAYARAMERIN	618
10	-2.2	-81.0	5.0	CHINCHIPE	601
11	8.28	73.05	5.0	MALIKU	574
12	15.15	76.95	5.0	BELLARY	989
13	15.85	73.63	5.0	VENGURLA	121
14	17.7	-64.8	5.0	ST CROIX (BENEDICT FIELD)	346
15	18.0167	-66.5	5.0	PONCE LOSEY FIELD	4773
16	18.25	-67.1333	5.0	MAYAGUEZ	104
17	18.9	72.82	5.0	COLABA	973
18	18.9167	-155.6833	5.0	MORSE FIELD	492
19	20.48	85.87	5.0	CUTTACK	318
20	20.57	74.53	5.0	MALEGAON	2563
21	21.15	-157.1	5.0	MOLOKAI HOMESTEAD FIELD	1921
22	21.3333	-157.95	5.0	HONOLULU HICKAM FIELD	2423
23	21.47	83.98	5.0	SAMBALPUR	4315
24	21.7	-157.9667	5.0	KAHUKU AAB	373
25	22.25	91.82	5.0	CHATTAGRAM	1629
26	22.77	88.37	5.0	BARAKPUR	388
27	23.1	-82.43	5.0	VILLA SAN CRISTOBAL DE LA HABA	882
28	23.28	69.67	5.0	BHUJ	1679
29	24.83	92.85	5.0	SILCHAR	1477
30	25.05	73.88	5.0	KANKROLI/RAJSAMAND	1612
31	25.25	55.37	5.0	SHARJAH	2477
32	25.77	87.52	5.0	PURNEA	179
33	25.88	89.43	5.0	LALMANIR HAT	407
34	26.2333	-97.6667	5.0	HARLINGEN AAF	2317
35	26.3667	-80.1	5.0	BOCA RATON (AAF)	1394
36	26.4	-98.35	5.0	MISSION (MOORE FIELD)	2133
37	27.05	88.3	5.0	DARJEELING	116
38	27.0833	-82.4333	5.0	VENICE (AAF)	496
39	27.3833	-82.55	5.0	SARASOTA AAF	1808
40	27.4667	-81.3667	5.0	SEBRING HENDRICKS FIELD	1878
41	27.5333	-99.4833	5.0	LAREDO	5690
42	27.7	68.92	5.0	SUKKUR	668
43	27.85	-82.5	5.0	TAMPA MACDILL FIELD	206
44	28.63	77.2	5.0	NEW DEHLI	2068
45	28.7667	-97.1167	5.0	VICTORIA (ALOE AAF)	198
46	28.8	-81.8	5.0	LEESBURG (AAF)	133
47	28.8667	-100.5167	5.0	EAGLE PASS (AAF)	311
48	28.9833	-89.3667	5.0	BURRWOOD	1458
49	29.3333	-100.8833	5.0	DEL RIO TEXAS	18085
50	30.0333	-90.0333	5.0	NEW ORLEANS (AAB)	436
51	30.0667	-85.5833	5.0	PANAMA CITY (TYNDALL FIELD)	1074
52	30.2	-97.6667	5.0	AUSTIN (BERGSTROM FIELD)	1076
53	30.4	-88.9167	5.0	BILOXI (KEESLER AFB)	2014
54	30.5333	-91.15	5.0	BATON ROUGE (HARDING FIELD)	1485
55	30.8333	-93.3667	5.0	DE RIDDER (AFB)	1154
56	30.8333	-85.2	5.0	MARIANNA (AAF)	1082
57	30.9667	-83.2	5.0	VALDOSTA MOODY AFB	1437
58	30.9833	-84.6333	5.0	BAINBRIDGE AAF	1172
59	31.1333	-83.7	5.0	MOULTRIE SPENCE FIELD	2269
60	31.2667	-89.25	5.0	HATTIESBURG	1210
61	31.3167	-85.45	5.0	DOTHAN (NAPIER FIELD)	1663
62	31.4	-92.3	5.0	ALEXANDRIA (ESLER FIELD)	1127
63	31.4667	-109.6167	5.0	DOUGLAS (AAF)	1752
64	31.5167	-103.1333	5.0	PYOTE (AFB)	1395
65	31.6	-84.0833	5.0	ALBANY TURNER FIELD	372
66	31.6333	-97.0667	5.0	WACO (JAMES CONNALLY AFB)	544
67	32.0167	-81.1333	5.0	SAVANNAH HUNTER AFB	1973
68	32.2333	-101.5	5.0	BIG SPRING	13868
69	32.25	-107.7167	5.0	DEMING AAF	518
70	32.3333	-90.2333	5.0	JACKSON (AAB)	400
71	32.35	-104.25	5.0	CARLSBAD AAF	2356
72	32.35	-90.8833	5.0	VICKSBURG	4567
73	32.35	-88.65	5.0	MERIDIAN (KEY FIELD)	2282
74	32.35	-86.9833	5.0	SELMA CRAIG AFB	1440
75	32.4	-86.25	5.0	MONTGOMERY (GUNTER FIELD)	1317
76	32.5	-93.6667	5.0	SHREVEPORT BARKSDALE AFB	8274
77	32.5	-85.7667	5.0	TUSKEGEE (AAF)	1157
78	32.5167	-92.05	5.0	MONROE (SELMAN FIELD)	2178
79	32.7	-83.65	5.0	MACON COCHRAN FIELD	2383
80	32.7333	-117.1667	5.0	SAN DIEGO (LINDBERGH FIELD)	248
81	32.7333	-96.9667	5.0	DALLAS HENSLEY FIELD	505
82	32.8667	-116.4167	5.0	MOUNT LAGUNA	605
83	32.9167	-80.6333	5.0	WALTERBORO AAF	499
84	32.9333	-111.4333	5.0	COOLIDGE (AAF)	100
85	33.3	-111.6667	5.0	CHANDLER (WILLIAMS FIELD)	1909
86	33.4	-104.5333	5.0	ROSWELL	10819
87	33.4333	-112.0167	5.0	PHOENIX	23170
88	33.45	-94.0	5.0	TEXARKANA	6925
89	33.4667	-82.0333	5.0	AUGUSTA DANIEL FIELD	2266
90	33.5	-90.0833	5.0	GREENWOOD AAF	1164
91	33.55	-112.3667	5.0	PHOENIX (LUKE FIELD)	2442
92	33.6	-114.75	5.0	BLYTHE	2084
93	33.6333	-116.1667	5.0	THERMAL (AAF)	348
94	33.6333	-88.45	5.0	COLUMBUS AAF	401
95	33.6833	-78.9333	5.0	MYRTLE BEACH AAF	2003
96	33.7167	-96.6667	5.0	SHERMAN PERRIN FIELD	1179
97	33.8167	-118.3333	5.0	LOMITA (AAF)	146
98	33.8333	-116.55	5.0	PALM SPRINGS (AAF)	1411
99	33.8833	-78.0167	5.0	OAK ISLAND	1470
100	33.95	-81.1167	5.0	COLUMBIA AAB	2011
101	33.98	-98.5	5.0	WICHITA FALLS	113
102	34.05	-6.7667	5.0	RABAT	612
103	34.1	-117.2333	5.0	SAN BERNARDINO (NORTON AFB)	855
104	34.2	-119.0667	5.0	OXNARD (FLIGHT STRIP)	174
105	34.2	-118.3667	5.0	BURBANK	18834
106	34.25	108.93	5.0	SIAN	196
107	34.2667	-77.9	5.0	WILMINGTON (NEW HANOVER AP)	1212
108	34.3833	-103.3167	5.0	CLOVIS AAF	2127
109	34.5833	-117.3833	5.0	VICTORVILLE (GEORGE AFB)	3313
110	34.6667	-87.3333	5.0	COURTLAND (AAF)	1491
111	34.7667	-82.3833	5.0	GREENVILLE DONALDSON AFB	1649
112	34.9167	-81.95	5.0	SPARTANBURG	17820
113	35.0333	-85.2	5.0	CHATTANOOGA	8998
114	35.1167	-119.3	5.0	TAFT (GARDNER FIELD)	436
115	35.2	-80.95	5.0	CHARLOTTE MORRIS FIELD	602
116	35.3833	-86.2333	5.0	TULLAHOMA WILLIAM NORTHERN AAF	537
117	35.9	-89.4	5.0	DYERSBURG AAF	821
118	35.9667	-83.9167	5.0	KNOXVILLE (ISLAND AIRPORT)	5122
119	36.0333	-102.5333	5.0	DALHART	2180
120	36.25	-119.95	5.0	LEMOORE	1341
121	36.6667	-121.6167	5.0	SALINAS (AAB)	782
122	36.75	-104.5	5.0	RATON	5905
123	36.77	3.05	5.0	ALGER	2691
124	37.3333	-79.2	5.0	LYNCHBURG	4148
125	37.47	15.07	5.0	CATANIA	912
126	37.5333	-77.4167	5.0	RICHMOND CITY	13174
127	37.6167	-122.3833	5.0	SAN FRANCISCO	1435
128	37.78	12.45	5.0	MARSALA	112
129	37.9	-121.2333	5.0	STOCKTON (FIELD)	1204
130	38.0667	-122.5167	5.0	SAN RAFAEL (HAMILTON AFB)	4890
131	38.1833	-85.7333	5.0	LOUISVILLE	7439
132	38.2333	-104.6333	5.0	PUEBLO	11332
133	38.5167	-122.8	5.0	SANTA ROSA (AAF)	213
134	38.5667	-121.3	5.0	SACRAMENTO (MATHER AFB)	415
135	38.72	-9.15	5.0	LISBOA/GEOFISICO	669
136	38.7333	-93.5667	5.0	KNOBNOSTER SEDALIA AFB	1436
137	38.7667	-87.6167	5.0	LAWRENCEVILLE GEORGE FIELD	1385
138	38.8167	-76.85	5.0	CAMP SPRINGS (ANDREWS AFB)	737
139	38.8333	-85.4167	5.0	MADISON JEFFERSON PRVGR	842
140	38.8833	-79.85	5.0	ELKINS	10236
141	38.9	-99.1167	5.0	VICTORIA (WALKER AAF)	1289
142	38.9333	-85.9167	5.0	SEYMOUR FREEMAN FIELD	1697
143	38.95	-121.07	5.0	AUBURN	133
144	38.95	-95.6667	5.0	TOPEKA (FORBES AFB)	1930
145	39.1	-84.4167	5.0	CINCINNATI (LUNKEN AIRPORT)	17716
146	39.1333	-75.4667	5.0	DOVER (AAF)	888
147	39.6833	-75.6	5.0	WILMINGTON (NEW CASTLE AAB)	1021
148	39.7167	-104.9	5.0	DENVER (LOWRY FIELD)	878
