	latitude	longitude	radius	station	records
0	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
1	-69.5	159.4	5.0	LENINGRADSKAJA	2575
2	-62.183	-58.883	5.0	BELLINGSHAUSEN AWS	6342
3	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
4	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
5	-43.78	172.02	5.0	RAKAIA	12147
6	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
7	-42.7167	170.9833	5.0	HOKITIKA AERODROME	26036
8	-42.417	173.7	5.0	KAIKOURA	5055
9	-41.3	174.63	5.0	OUTLOOK HILL	11385
10	-39.0167	174.1833	5.0	NEW PLYMOUTH AERO	31454
11	-38.6667	177.9833	5.0	GISBORNE AERODROME	28600
12	-36.3	174.7	5.0	MT TAMAHUNGA	14698
13	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
14	-35.1	173.267	5.0	KAITAIA	14537
15	-34.017	22.383	5.0	GEORGE AIRPORT	4491
16	-33.033	27.833	5.0	EAST LONDON	3098
17	-31.6667	128.8667	5.0	EUCLA	12086
18	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
19	-28.8	24.767	5.0	KIMBERLEY	9829
20	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
21	-26.5333	18.1167	5.0	KEETMANSHOOP	6019
22	-26.05	22.45	5.0	TSABONG	836
23	-25.55	45.533	5.0	FAUX-CAP	549
24	-25.2333	-57.5167	5.0	AEROPUERTO SILVIO PETTIROSSI	5464
25	-25.0333	46.95	5.0	TAOLAGNARO	29889
26	-23.8667	29.45	5.0	PIETERSBURG (SAAF)	13740
27	-23.383	43.733	5.0	TOLIARA	5308
28	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
29	-22.9833	14.65	5.0	WALVIS BAY AIRPORT	1174
30	-22.8	47.833	5.0	FARAFANGANA	2385
31	-22.55	45.4	5.0	RANOHIRA	1639
32	-22.333	40.333	5.0	ILE EUROPA	7597
33	-22.217	30.0	5.0	BEITBRIDGE	3367
34	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
35	-21.75	43.367	5.0	MOROMBE	1328
36	-21.45	47.1	5.0	FIANARANTSOA	1453
37	-21.417	25.6	5.0	LETLHAKANE	693
38	-21.233	-175.15	5.0	FUAAMOTU	5436
39	-21.217	27.5	5.0	FRANCISTOWN	613
40	-21.2	48.367	5.0	MANANJARY	4840
41	-20.767	167.233	5.0	OUANAHAM	7206
42	-20.567	164.283	5.0	KOUMAC	11482
43	-20.283	44.317	5.0	MORONDAVA	3268
44	-20.233	169.767	5.0	ANEITYUM	125
45	-20.15	28.617	5.0	BULAWAYO	14661
46	-19.9061	-144.9494	5.0	HEREHERETUE	7607
47	-19.833	48.8	5.0	MAHANORO	1069
48	-19.783	-47.967	5.0	UBERABA	134
49	-19.683	63.417	5.0	RODRIGUES	10891
50	-19.6	18.117	5.0	GROOTFONTEIN	4094
51	-18.3167	-59.7667	5.0	ROBORE	144
52	-18.067	-140.95	5.0	HAO	18186
53	-17.7333	-39.25	5.0	CARAVELAS	5524
54	-17.7333	139.5333	5.0	BURKETOWN	145
55	-17.7	168.3	5.0	BAUERFIELD (EFATE)	7305
56	-17.3167	123.6333	5.0	DERBY	7081
57	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
58	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
59	-16.45	-151.75	5.0	BORA-BORA	11160
60	-16.45	59.617	5.0	ST. BRANDON	5725
61	-16.333	-71.567	5.0	AREQUIPA	3138
62	-15.8878	54.5206	5.0	SERGE-FROLOW (ILE TROMELIN)	20680
63	-15.6667	46.35	5.0	MAHAJANGA	36011
64	-15.6	-56.1	5.0	CUIABA	443
65	-15.517	167.217	5.0	PEKOA AIRPORT	661
66	-15.1	39.283	5.0	NAMPULA	4237
67	-14.95	-147.659	5.0	RANGIROA	5720
68	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
69	-14.933	13.567	5.0	LUBANGO	236
70	-14.633	47.767	5.0	ANALALAVA	1607
71	-14.4833	-145.0333	5.0	TAKAROA ATOLL	17249
72	-13.8	-171.783	5.0	APIA	10496
73	-13.733	-76.217	5.0	PISCO	1501
74	-13.367	50.0	5.0	VOHEMAR	807
75	-13.317	48.317	5.0	FASCENE (NOSSI-BE)	786
76	-13.2667	-43.4167	5.0	BOM JESUS DA LAPA	6605
77	-13.0167	-38.5167	5.0	SALVADOR	7952
78	-12.5	177.05	5.0	ROTUMA	6835
79	-12.35	49.3	5.0	ANTSIRANANA	8157
80	-12.15	-77.0	5.0	LAS PALMAS	389
81	-12.15	-45.0	5.0	BARREIRAS	1194
82	-11.7	43.233	5.0	MORONI AIRPORT	5231
83	-11.583	47.283	5.0	ILES GLORIEUSES	7379
84	-11.3	-41.867	5.0	IRECE	347
85	-11.0333	-68.7833	5.0	COBIJA	222
86	-10.917	-37.05	5.0	ARACAJU	417
87	-10.7	-48.4	5.0	PORTO NACIONAL	1005
88	-10.7	152.833	5.0	MISIMA ISLAND	2055
89	-10.7	165.8	5.0	SANTA CRUZ ISLAND	151
90	-10.433	56.75	5.0	AGALEGA	2514
91	-9.517	-35.783	5.0	MACEIO (AEROPORTO)	133
