	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
2	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
3	-63.4667	-56.2833	5.0	PETREL NAS	1654
4	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
5	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
6	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
7	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
8	-39.467	175.683	5.0	WAIOURU	2309
9	-37.017	174.8	5.0	AUCKLAND AIRPORT	23125
10	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
11	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
12	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
13	-25.55	45.533	5.0	FAUX-CAP	549
14	-24.667	25.917	5.0	GABORONE	695
15	-22.8	47.833	5.0	FARAFANGANA	2385
16	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
17	-21.75	43.367	5.0	MOROMBE	1328
18	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
19	-20.7667	-138.55	5.0	TUREIA	271
20	-20.233	169.767	5.0	ANEITYUM	125
21	-19.833	48.8	5.0	MAHANORO	1069
22	-19.783	-47.967	5.0	UBERABA	134
23	-19.6	18.117	5.0	GROOTFONTEIN	4094
24	-19.28	121.5	5.0	TALGARNO	297
25	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
26	-17.7333	139.5333	5.0	BURKETOWN	145
27	-17.3167	123.6333	5.0	DERBY	7081
28	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
29	-15.517	167.217	5.0	PEKOA AIRPORT	661
30	-14.95	-147.659	5.0	RANGIROA	5720
31	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
32	-14.933	13.567	5.0	LUBANGO	236
33	-14.633	47.767	5.0	ANALALAVA	1607
34	-14.3667	-170.7833	5.0	LEONE BAY AMERICAN S	359
35	-14.283	50.167	5.0	SAMBAVA	2763
36	-13.8	-171.783	5.0	APIA	10496
37	-13.76	33.7	5.0	LILONGWE	7210
38	-13.733	-76.217	5.0	PISCO	1501
39	-13.367	50.0	5.0	VOHEMAR	807
40	-13.317	48.317	5.0	FASCENE (NOSSI-BE)	786
41	-13.0	28.65	5.0	NDOLA	2372
42	-12.5	177.05	5.0	ROTUMA	6835
43	-12.15	-45.0	5.0	BARREIRAS	1194
44	-12.117	44.433	5.0	OUANI (ANJOUAN)	3271
45	-11.7	43.233	5.0	MORONI AIRPORT	5231
46	-11.3	-41.867	5.0	IRECE	347
47	-10.917	-37.05	5.0	ARACAJU	417
48	-10.7	-48.4	5.0	PORTO NACIONAL	1005
49	-9.517	-35.783	5.0	MACEIO (AEROPORTO)	133
50	-9.35	46.533	5.0	ALDABRA	143
51	-9.333	-54.967	5.0	CACHIMBO AERO	2176
52	-9.1	-44.117	5.0	BOM JESUS	376
53	-8.933	33.467	5.0	MBEYA	767
54	-8.367	-74.567	5.0	PUCALLPA	328
55	-7.633	35.767	5.0	IRINGA	677
56	-7.5167	110.75	5.0	SURAKARTA/ADISUMARM	3567
57	-7.317	-39.3	5.0	BARBALHA	334
58	-7.017	-37.267	5.0	PATOS	137
59	-6.9	107.583	5.0	BANDUNG/HUSEIN	2478
60	-6.833	37.65	5.0	MOROGORO	142
61	-6.783	-79.817	5.0	CHICLAYO	1504
62	-6.267	-57.733	5.0	JACAREACANGA	287
63	-6.167	35.767	5.0	DODOMA	1096
64	-5.5	-45.267	5.0	BARRA DO CORDA	161
65	-5.2	-39.3	5.0	QUIXERAMOBIM	334
66	-5.083	32.833	5.0	TABORA AIRPORT	1062
67	-5.083	39.067	5.0	TANGA	776
68	-5.05	-42.817	5.0	TERESINA	313
69	-4.883	29.667	5.0	KIGOMA	112
70	-4.883	38.283	5.0	MOMBO	113
71	-4.567	-81.233	5.0	TALARA	1823
72	-4.45	105.183	5.0	MENGGALA/ASTRA KSET	181
73	-4.05	-154.9833	5.0	MALDEN ISLAND AF	274
74	-4.033	39.617	5.0	MOMBASA	3673
75	-3.783	-73.3	5.0	IQUITOS	705
76	-3.417	37.067	5.0	KILIMANJARO AIRPORT	696
77	-3.217	40.1	5.0	MALINDI	1769
78	-3.083	-41.783	5.0	PARNAIBA	665
79	-2.533	14.767	5.0	DJAMBALA	1376
80	-2.467	32.917	5.0	MWANZA	383
81	-1.333	31.817	5.0	BUKOBA	1433
82	-0.617	30.65	5.0	MBARARA	114
83	-0.433	36.967	5.0	NYERI	426
84	0.033	37.033	5.0	NANUYKI	3435
85	0.183	30.1	5.0	KASESE	419
86	0.683	34.167	5.0	TORORO	264
87	1.617	18.067	5.0	IMPFONDO	986
88	1.683	31.717	5.0	MASINDI	632
89	1.717	33.617	5.0	SOROTI	112
90	1.85	-78.767	5.0	TUMACO	344
91	2.033	-56.117	5.0	SIPALIWINI	331
92	2.083	11.483	5.0	BITAM	483
93	3.367	-57.333	5.0	COEROENI	254
94	3.783	-56.15	5.0	TAFELBERG	228
95	3.85	-159.367	5.0	FANNING ISLAND	103
96	3.933	41.867	5.0	MANDERA	3516
97	4.35	-54.417	5.0	STOELMANSEILAND	153
98	4.883	-1.767	5.0	TAKORADI	135
99	5.45	-55.2	5.0	ZANDERIJ	2383
100	5.55	12.367	5.0	YOKO	1316
101	5.9	43.583	5.0	GODE	237
102	5.917	169.65	5.0	JALUIT ATOLL	130
103	5.95	-57.033	5.0	NICKERIE	382
104	6.25	-10.35	5.0	ROBERTS FIELD	1457
105	6.467	7.55	5.0	ENUGU	469
106	7.233	-70.8	5.0	GUASDUALITO	356
107	7.3	-61.45	5.0	TUMEREMO	451
