	latitude	longitude	radius	station	records
0	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
1	-69.5	159.4	5.0	LENINGRADSKAJA	2575
2	-62.183	-58.883	5.0	BELLINGSHAUSEN AWS	6342
3	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
4	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
5	-43.78	172.02	5.0	RAKAIA	12147
6	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
7	-42.7167	170.9833	5.0	HOKITIKA AERODROME	26036
8	-42.417	173.7	5.0	KAIKOURA	5055
9	-41.3	174.63	5.0	OUTLOOK HILL	11385
10	-39.0167	174.1833	5.0	NEW PLYMOUTH AERO	31454
11	-38.6667	177.9833	5.0	GISBORNE AERODROME	28600
12	-36.3	174.7	5.0	MT TAMAHUNGA	14698
13	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
14	-35.1	173.267	5.0	KAITAIA	14537
15	-34.017	22.383	5.0	GEORGE AIRPORT	4491
16	-33.033	27.833	5.0	EAST LONDON	3098
17	-31.6667	128.8667	5.0	EUCLA	12086
18	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
19	-28.8	24.767	5.0	KIMBERLEY	9829
20	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
21	-26.5333	18.1167	5.0	KEETMANSHOOP	6019
22	-26.05	22.45	5.0	TSABONG	836
23	-25.783	25.533	5.0	MAFIKENG WO	1154
24	-25.55	45.533	5.0	FAUX-CAP	549
25	-25.2333	-57.5167	5.0	AEROPUERTO SILVIO PETTIROSSI	5464
26	-25.0333	46.95	5.0	TAOLAGNARO	29889
27	-23.8667	29.45	5.0	PIETERSBURG (SAAF)	13740
28	-23.383	43.733	5.0	TOLIARA	5308
29	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
30	-22.9833	14.65	5.0	WALVIS BAY AIRPORT	1174
31	-22.8	47.833	5.0	FARAFANGANA	2385
32	-22.5667	17.1	5.0	WINDHOEK	12545
33	-22.55	45.4	5.0	RANOHIRA	1639
34	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
35	-22.333	40.333	5.0	ILE EUROPA	7597
36	-22.217	30.0	5.0	BEITBRIDGE	3367
37	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
38	-21.817	-138.8	5.0	MURUROA	6907
39	-21.75	43.367	5.0	MOROMBE	1328
40	-21.45	47.1	5.0	FIANARANTSOA	1453
41	-21.417	25.6	5.0	LETLHAKANE	693
42	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
43	-21.233	-175.15	5.0	FUAAMOTU	5436
44	-21.217	27.5	5.0	FRANCISTOWN	613
45	-21.2	48.367	5.0	MANANJARY	4840
46	-21.017	31.583	5.0	BUFFALO RANGE	6492
47	-20.8925	55.5286	5.0	SAINT-DENIS/GILLOT (REUNION)	24745
48	-20.767	167.233	5.0	OUANAHAM	7206
49	-20.7667	-138.55	5.0	TUREIA	271
50	-20.567	164.283	5.0	KOUMAC	11482
51	-20.283	44.317	5.0	MORONDAVA	3268
52	-20.233	169.767	5.0	ANEITYUM	125
53	-20.15	28.617	5.0	BULAWAYO	14661
54	-20.067	30.867	5.0	MASVINGO	8225
55	-19.9061	-144.9494	5.0	HEREHERETUE	7607
56	-19.833	48.8	5.0	MAHANORO	1069
57	-19.783	-47.967	5.0	UBERABA	134
58	-19.683	63.417	5.0	RODRIGUES	10891
59	-19.6	18.117	5.0	GROOTFONTEIN	4094
60	-19.45	29.85	5.0	GWERU	5186
61	-18.633	26.85	5.0	HWANGE NATIONAL PAR	2189
62	-18.533	32.15	5.0	RUSAPE	2604
63	-18.317	29.883	5.0	KADOMA	1432
64	-18.3167	-59.7667	5.0	ROBORE	144
65	-18.217	28.933	5.0	GOKWE	1693
66	-18.1	25.85	5.0	VICTORIA FALLS	6409
67	-18.067	-140.95	5.0	HAO	18186
68	-17.7333	-39.25	5.0	CARAVELAS	5524
69	-17.7333	139.5333	5.0	BURKETOWN	145
70	-17.7	168.3	5.0	BAUERFIELD (EFATE)	7305
71	-17.417	32.217	5.0	MUTOKO	4155
72	-17.3167	123.6333	5.0	DERBY	7081
73	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
74	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
75	-16.833	29.617	5.0	KAROI	4958
76	-16.517	28.883	5.0	KARIBA	2203
77	-16.45	-151.75	5.0	BORA-BORA	11160
78	-16.45	59.617	5.0	ST. BRANDON	5725
79	-16.333	-71.567	5.0	AREQUIPA	3138
80	-15.8878	54.5206	5.0	SERGE-FROLOW (ILE TROMELIN)	20680
81	-15.6667	46.35	5.0	MAHAJANGA	36011
82	-15.6	-56.1	5.0	CUIABA	443
83	-15.517	167.217	5.0	PEKOA AIRPORT	661
84	-15.1	39.283	5.0	NAMPULA	4237
85	-15.0	50.333	5.0	ANTALAHA	4654
86	-14.95	-147.659	5.0	RANGIROA	5720
87	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
88	-14.933	13.567	5.0	LUBANGO	236
89	-14.633	47.767	5.0	ANALALAVA	1607
90	-14.4833	-145.0333	5.0	TAKAROA ATOLL	17249
91	-14.283	50.167	5.0	SAMBAVA	2763
92	-13.8	-171.783	5.0	APIA	10496
